2500;-38.562111;-58.6315739;400
2500;-36.358811;-60.027173;804
2500;-35.0036985;-58.363571;360
2500;-34.8324464;-58.4122896;5631
2500;-34.608754;-58.872351;7884
2500;-34.4655798;-58.5073753;286
2500;-34.4151232;-58.7236723;2320
2500;-34.4016033;-58.6364454;350
2640;-31.0561576;-64.4878621;425
2666;-34.133832;-59.061314;13330
2700;-38.2498168;-57.8545434;300
2700;-34.8946605;-58.3394404;300
2900;-34.106349;-59.022338;3325
3000;-38.244119;-57.805687;300
3000;-34.8910522;-58.7032695;400
3000;-34.7520856;-58.7045389;400
3000;-34.7520118;-58.7046266;400
3000;-34.6268882;-58.7055024;1170
3000;-34.6243388;-58.818406;3800
3000;-34.4523467;-58.5276815;508
3000;-31.2505748;-64.4346582;750
3000;-31.1865118;-64.3243485;346
3000;-31.1402798;-64.2658834;300
3200;-34.7276537;-58.7061529;432
3500;-38.8313555;-68.0566936;300
3500;-38.7744444;-62.250123;392.64
3500;-38.2535864;-57.8582467;366
3500;-34.4990415;-58.4838753;880
3500;-34.1090202;-59.0829086;600
3500;-31.1368961;-64.2964325;300
3500;-31.1308556;-64.2999573;300
3600;-34.0957811;-59.0242302;15000
3700;-34.8956522;-58.3390476;300
3700;-34.8952041;-58.3390432;300
3700;-34.8947998;-58.3393194;600
3700;-34.8947601;-58.3392067;300
3700;-31.2532555;-64.44777;480
3800;-34.63404;-58.483473;5600
3800;-31.1856135;-64.3303686;357
3900;-38.2194309;-57.8947729;418
3900;-34.9809578;-58.4655703;700
3900;-34.6649818;-58.3640099;805
3900;-33.3221566;-68.7503895;500
3900;-31.1874506;-64.3289041;320
3900;-31.1041881;-64.4839165;800
3999;-30.7751617;-64.2176666;400
4000;-38.3368234;-58.0045855;330
4000;-38.336214;-58.0053576;330
4000;-38.3361635;-58.0054327;330
4000;-36.5665263;-56.7114842;236
4000;-36.2678422;-63.1645857;920
4000;-35.154496;-58.043181;998
4000;-34.9791344;-57.9686196;240
4000;-34.9768536;-57.9700165;272
4000;-34.91953;-58.4073492;10000
4000;-34.7971954;-58.9430656;300
4000;-34.6093337;-59.0075417;320
4000;-34.4722231;-58.5375889;1029
4000;-34.425087;-58.5796585;4000
4000;-26.4355327;-54.6014429;506
4050;-34.6160767;-58.9867196;300
4100;-38.3394931;-57.9921088;203
4100;-38.3368227;-58.0045478;330
4200;-36.1197793;-59.6529365;1157
4200;-34.8975666;-58.3232662;300
4200;-27.4842307;-55.7488526;1664
4275;-31.9358863;-65.1915949;450
4300;-31.1602829;-64.3256473;711
4400;-31.1737267;-64.3123326;320
4500;-38.8570875;-68.0273438;300
4500;-38.2365307;-57.8066416;211
4500;-36.7113074;-56.7441493;300
4500;-34.9788004;-57.9687483;240
4500;-34.9523976;-57.8904002;230
4500;-34.9412275;-58.6117098;459.5
4500;-34.9353468;-58.6125353;305
4500;-34.933333;-58.616667;334
4500;-34.8917889;-58.3351954;500
4500;-34.8255341;-57.9655923;380
4500;-34.635173;-58.6800839;3000
4500;-34.6300505;-58.899395;300
4500;-34.6275353;-58.9365455;14030
4500;-34.627141;-58.740329;7000
4500;-34.5096642;-58.8293527;370
4500;-34.4375498;-59.2540832;242
4500;-34.4077542;-58.7280554;4536
4500;-34.1097679;-59.0813637;300
4500;-33.0186245;-68.3099117;1020
4500;-32.2534928;-64.3732277;739
4500;-31.2431145;-64.2977295;450
4500;-31.1517361;-64.2886478;309
4500;-31.1454245;-64.2816471;248
4500;-31.1383563;-64.2646551;300
4500;-31.1304062;-64.3168238;697
4500;-31.0213926;-64.2743147;280
4700;-36.4112587;-60.6792107;500
4800;-36.5772887;-56.68818;289
4800;-34.97184;-58.03793;234
4800;-34.9571145;-58.0657151;230
4800;-31.0642386;-64.304266;287
4860;-31.0667427;-64.5042336;613
4899;-35.0723035;-58.5349578;600
4900;-40.5560099;-62.23468;450
4900;-38.2324929;-57.7981466;211
4900;-38.0104813;-57.5414986;388
4900;-35.2190144;-58.572275;600
4900;-35.0784364;-58.6057292;600
4999;-37.9232386;-57.5435955;430
5000;-38.7806338;-62.2469553;242
5000;-38.7538933;-62.2793096;243
5000;-38.2535533;-57.858193;366
5000;-38.251223;-57.8160607;200
5000;-38.2511025;-57.8591323;433
5000;-38.2428063;-57.8658923;283
5000;-38.2390273;-57.8049238;311
5000;-38.1988206;-57.7112731;502.5
5000;-38.0880901;-57.5608675;461
5000;-38.0762627;-57.6048374;625
5000;-38.07521;-57.6183948;1443
5000;-37.6684476;-59.4032018;340
5000;-36.8709866;-60.2874756;408
5000;-36.7064167;-56.7250138;222.7
5000;-36.1211336;-59.6521366;300
5000;-35.0249078;-58.4230884;1000
5000;-35.0241134;-58.423763;675
5000;-35.002013;-58.360229;525
5000;-34.9745095;-58.0442237;324
5000;-34.9550949;-58.0360512;200
5000;-34.9404495;-58.6236944;735
5000;-34.9237299;-58.9297792;500
5000;-34.8926786;-58.1368681;233
5000;-34.8275439;-58.942179;337
5000;-34.8014416;-57.9990604;375
5000;-34.783499;-58.9297471;400
5000;-34.7791824;-58.8175812;390
5000;-34.7460159;-58.7452486;800
5000;-34.6767394;-58.5528782;7688
5000;-34.617819;-58.845479;13684
5000;-34.5656216;-58.6913869;6721
5000;-34.5407844;-58.8257368;8550
5000;-34.5094646;-58.8292266;468
5000;-34.4953382;-58.8820317;300
5000;-34.4658851;-58.9015192;524
5000;-34.4641548;-58.9957562;700
5000;-34.4609604;-58.8234482;375
5000;-34.4520836;-58.837616;375
5000;-34.4392405;-58.7885535;524
5000;-34.4207878;-58.7400169;300
5000;-34.4138481;-58.7444228;300
5000;-34.3244247;-58.7588654;1000
5000;-33.9089655;-59.3901053;600
5000;-33.0326282;-68.6009352;300
5000;-32.6001667;-66.1253348;1200
5000;-32.2278694;-64.5194729;430
5000;-31.2544245;-64.4442722;360
5000;-31.1742613;-64.3115063;420
5000;-24.8221684;-65.3926756;256
5040;-34.9515844;-58.608472;600
5100;-34.9746414;-58.044095;324
5100;-34.9705534;-58.0417775;324
5250;-31.0909573;-64.5197741;657
5280;-34.612551;-58.769855;52809.45
5400;-34.9717266;-58.4444392;333
5400;-34.9644149;-57.9449533;415
5400;-34.9601138;-57.9722052;288
5400;-31.9566462;-65.3138151;300
5400;-31.935768;-65.3285657;300
5500;-38.8185995;-68.0631413;300
5500;-38.59376;-58.79435;200
5500;-38.3470842;-57.9945497;455
5500;-38.3470447;-57.9944619;455.4
5500;-38.2449471;-57.8054398;311
5500;-38.0045281;-57.5469085;370
5500;-36.712277;-56.7406031;200
5500;-36.5910139;-56.7055959;260
5500;-36.5890952;-56.7121703;400
5500;-36.5880644;-56.7121363;400
5500;-35.0429871;-58.4081324;300
5500;-35.0045008;-57.8473296;299
5500;-34.997702;-58.4065986;330
5500;-34.6193879;-59.0377777;300
5500;-34.5002796;-59.3445118;2000
5500;-33.3236821;-68.7510674;570
5500;-32.8525009;-68.6900154;1000
5500;-31.1856606;-64.3270753;350
5555;-34.4983444;-58.8217926;200
5600;-34.9818005;-57.9743028;324
5700;-24.7821274;-65.4231949;300
5700;-24.6319909;-65.3977546;300
5700;-24.6301216;-65.3973604;300
5800;-37.8919392;-57.5398157;252
5800;-31.8689366;-60.5927923;450
5900;-34.9698111;-58.0400483;300
5900;-33.0358844;-68.7622797;300
6000;-38.8508379;-68.0299187;300
6000;-38.8507376;-68.0298328;300
6000;-38.8450056;-68.0378902;308
6000;-38.8312353;-62.0970369;350
6000;-38.8027134;-68.0720619;368
6000;-38.7285672;-60.4450727;350
6000;-38.6105589;-58.8240458;200
6000;-38.6087112;-58.826683;400
6000;-38.606678;-58.8169975;300
6000;-38.2602225;-57.8693032;237
6000;-38.2499731;-57.8272124;600
6000;-38.2349897;-57.7849853;267
6000;-37.8900037;-57.5376376;252
6000;-37.6823948;-63.1541736;300
6000;-37.1145662;-56.8607055;600
6000;-37.0279811;-64.2804884;640
6000;-36.5888712;-56.7117841;400
6000;-36.5880127;-56.7124903;400
6000;-36.406402;-56.9433384;300
6000;-35.1430493;-58.2318486;860
6000;-35.02925;-58.4448964;1100
6000;-35.0288079;-58.4432801;650
6000;-35.0021988;-57.8478128;298
6000;-35.0021175;-58.469384;800
6000;-34.9847367;-57.9758606;300
6000;-34.9810483;-57.9827664;222.68
6000;-34.9807632;-57.9742813;300
6000;-34.9780752;-57.9757327;312
6000;-34.9744919;-58.0440091;337
6000;-34.9704624;-58.0376843;435
6000;-34.9530804;-58.0233397;320
6000;-34.9204948;-57.9535657;300
6000;-34.8798017;-60.0231094;400
6000;-34.8717311;-58.5813689;14000
6000;-34.6345408;-59.0279492;300
6000;-34.6300151;-58.9395842;250
6000;-34.6110838;-58.3681651;370
6000;-34.6079589;-58.8153361;450
6000;-34.5959032;-58.8213099;374
6000;-34.5958208;-58.8212773;400
6000;-34.595688;-58.821476;450
6000;-34.572908;-58.7890671;600
6000;-34.4813155;-58.6349213;1884
6000;-34.4654884;-59.4432815;2000
6000;-34.4445383;-59.364037;1070
6000;-34.4430618;-58.5579643;21734
6000;-34.3910495;-58.9017828;300
6000;-33.0124627;-68.6308093;303
6000;-32.9909995;-68.7112838;500
6000;-32.7584072;-68.4698868;1000
6000;-32.5581461;-65.0244761;1000
6000;-31.2480484;-64.4391811;768
6000;-31.1409817;-64.2689743;258
6000;-31.0263206;-64.2831553;280
6050;-34.9542452;-58.6105408;600
6200;-38.0054771;-57.5426106;262
6200;-35.0606163;-58.2682657;300
6200;-34.4227715;-58.9972687;24000
6300;-34.8865404;-58.4179115;300
6300;-34.7771268;-59.0126091;700
6400;-34.9666331;-57.9150129;300
6500;-38.8897679;-60.321743;540
6500;-38.8501695;-68.0287609;300
6500;-38.6906738;-59.7732058;684
6500;-38.5957519;-58.7932911;200
6500;-38.5610358;-58.7001228;400
6500;-38.3452138;-57.9900399;383
6500;-38.3354567;-58.0070898;383
6500;-36.7047708;-56.7292521;250
6500;-35.1053046;-58.2770848;600
6500;-35.0702321;-58.2767804;380
6500;-35.0273864;-58.4134174;310
6500;-34.9857767;-58.3965826;200
6500;-34.974295;-58.0099635;360
6500;-34.9732913;-58.0092416;306
6500;-34.9700145;-58.0393124;220
6500;-34.969978;-58.0367095;450
6500;-34.9661038;-57.9153067;200
6500;-34.9630101;-58.1022079;250
6500;-34.948494;-58.0567818;250
6500;-34.9171867;-58.3892212;450
6500;-34.7405385;-58.707644;229.65
6500;-34.6889962;-58.8248;200
6500;-34.6423649;-58.8677707;337
6500;-34.3987067;-58.8152811;273
6500;-33.175289;-68.4250724;312
6500;-33.0513233;-68.8790989;200
6500;-32.5287209;-65.0068436;1000
6500;-31.9300736;-65.1915734;300
6500;-31.8664517;-58.444103;311
6500;-31.8629907;-60.5743338;250
6500;-31.2757806;-64.1645537;300
6500;-31.0892703;-64.288717;555
6500;-29.1735354;-58.0985911;400
6500;-26.0730798;-65.976052;300
6500;-24.9267998;-65.4235153;291
6700;-34.9766463;-58.0276195;300
6700;-26.2311196;-65.4856821;303
6800;-34.9649959;-57.9439741;299
6800;-34.7545466;-58.99967;700
6800;-34.0026663;-59.1860439;640
6800;-32.6499528;-66.1550877;1249
6800;-31.1860826;-64.3267453;680
6850;-32.3385888;-65.1908175;495
6900;-38.5590056;-58.6276817;400
6900;-38.2816374;-57.8556994;234
6900;-34.964745;-57.918473;300
6930;-34.96689;-57.90483;300
7000;-38.7903742;-68.081606;427
7000;-38.7157184;-60.4497851;350
7000;-38.5736149;-58.7534034;300
7000;-38.5332371;-58.7012093;433
7000;-38.2328851;-57.7932285;311
7000;-38.199867;-57.7157544;300
7000;-38.173056;-57.651944;502
7000;-38.0951702;-57.5820218;378
7000;-37.8914323;-57.5381503;302
7000;-37.665795;-59.4031721;424
7000;-37.2017285;-59.8410697;451
7000;-37.0318657;-64.2851758;640
7000;-37.0270313;-64.2805222;640
7000;-36.7481103;-56.6937289;637
7000;-36.7079227;-56.7258531;360
7000;-36.7071868;-56.7392975;300
7000;-36.5888592;-56.7062253;630
7000;-36.5673699;-56.711551;300
7000;-36.5108154;-63.7461348;992
7000;-36.4294744;-61.4213243;274
7000;-36.3440111;-56.7340852;280
7000;-36.1211191;-59.6507889;1250
7000;-36.0001318;-60.85525;550
7000;-35.8540265;-62.0632858;300
7000;-35.2461297;-57.2747044;1530
7000;-35.01143;-58.37035;300
7000;-34.9766148;-58.0086908;400
7000;-34.9746282;-58.0441057;508
7000;-34.9745051;-58.0441164;508
7000;-34.9665875;-57.9150087;300
7000;-34.9630964;-57.9112903;288
7000;-34.9622489;-57.9058666;220
7000;-34.9547891;-58.0409972;220
7000;-34.9436984;-57.890783;277
7000;-34.8847553;-58.356161;390
7000;-34.7842407;-58.8271217;300
7000;-34.6410722;-59.0266184;300
7000;-34.6400898;-58.5542153;470
7000;-34.6352474;-58.6800062;3000
7000;-34.6128922;-68.3390622;300
7000;-33.9105908;-60.5633461;350
7000;-33.9093175;-59.0861001;10000
7000;-33.0959279;-68.5649872;350
7000;-33.031135;-68.7770681;300
7000;-33.0126941;-68.6309195;303
7000;-32.9902716;-68.7509823;313
7000;-32.591659;-66.1219698;1051
7000;-32.5582173;-65.0222747;1000
7000;-32.3687824;-65.9360573;558
7000;-32.2337053;-65.8055325;441
7000;-31.6858232;-64.4241242;560
7000;-31.6075244;-61.1423554;252
7000;-31.4200833;-64.1887761;1000
7000;-31.1459694;-64.2818451;322
7200;-38.8026526;-68.0756289;332
7200;-34.9664362;-57.9146862;300
7300;-38.7124698;-62.3952545;320
7300;-34.9665961;-57.9152638;280
7300;-34.8674648;-58.6971724;12150
7300;-31.4126802;-64.1872707;300
7370;-32.3386975;-65.1912466;517
7400;-34.9701055;-58.0365888;300
7500;-40.5371;-62.28779;450
7500;-38.8025105;-68.0757952;332
7500;-38.7912941;-68.0787306;435
7500;-38.6903761;-59.7790602;600
7500;-38.2545528;-57.8569449;201.3
7500;-38.247942;-57.8232046;400
7500;-38.236497;-57.8047962;360
7500;-38.2363152;-57.802877;400
7500;-38.1951341;-57.7162906;502
7500;-38.19491;-57.70856;510
7500;-38.1928437;-57.7104703;510
7500;-38.100183;-57.5794159;250
7500;-38.0940552;-57.5901527;260
7500;-35.0713007;-58.2779753;400
7500;-34.9905447;-57.8585631;300
7500;-34.9827146;-57.9751016;289
7500;-34.9680944;-57.9614242;288
7500;-34.9663542;-57.9150152;284
7500;-34.9640403;-58.4645444;772
7500;-34.9621649;-58.0219339;250
7500;-34.9532639;-57.9917192;440
7500;-34.9531477;-58.3921784;600
7500;-34.9357508;-58.0224719;219
7500;-34.9340082;-58.0438533;317
7500;-34.8862399;-58.3243061;600
7500;-34.8101389;-58.7983131;800
7500;-34.7169025;-58.7754311;300
7500;-34.6881022;-58.8225854;300
7500;-34.6397798;-58.9448684;300
7500;-34.0545455;-59.1985811;480
7500;-33.3220969;-68.7527183;500
7500;-33.0900025;-66.057816;570
7500;-33.0166885;-68.9386511;500
7500;-32.9924736;-69.161449;2000
7500;-32.5287933;-64.998024;1000
7500;-32.5029673;-65.0002806;495
7500;-32.340322;-65.1701886;500
7500;-31.8793555;-60.5844028;450
7500;-31.8202427;-64.3960457;350
7500;-31.7800472;-64.6370658;670.6
7500;-31.7641258;-64.9898987;504
7500;-31.2169318;-64.3558334;1250
7500;-31.1791753;-64.3361092;1280
7500;-31.1051556;-64.2922734;345
7500;-31.0746026;-64.5088537;1523
7500;-24.8908329;-65.4978027;273
7500;-24.8809948;-65.3899384;241
7600;-37.317127;-59.9925001;600
7600;-34.797193;-58.943065;300
7700;-35.043158;-58.0888125;213
7700;-35.0034955;-57.853954;300
7700;-34.95475;-58.03492;300
7700;-31.7635937;-60.4278679;300
7800;-38.1031909;-57.5983572;242
7800;-35.0648252;-58.2703277;380
7900;-38.5538389;-58.702731;335
7900;-38.3347725;-58.0082309;433
7900;-38.2334559;-57.7820456;295
7900;-36.5778886;-56.7097666;288
7900;-35.0569458;-58.265789;360
7900;-34.9824343;-57.9875744;200
7900;-34.9804042;-57.9860364;200
7900;-34.9766031;-57.9839667;314
7900;-34.9705442;-58.4373475;330
7900;-34.9666336;-57.9150182;300
7900;-34.5798623;-58.7621033;204
7900;-32.918863;-68.6495304;1135
7900;-32.3330952;-65.2139262;500
7900;-31.145303;-64.3222153;352
7999;-38.5970423;-58.7886679;200
7999;-31.8816744;-60.5696113;450
8000;-40.53777;-62.28206;450
8000;-39.4902147;-62.6826047;600
8000;-38.9324819;-68.1774509;230
8000;-38.8038169;-68.0770661;332
8000;-38.7912059;-68.079257;337
8000;-38.7761882;-62.2510242;242.65
8000;-38.7249406;-60.4532823;400
8000;-38.5994538;-58.8032952;300
8000;-38.563698;-58.7565841;800
8000;-38.5544968;-58.7396088;600
8000;-38.5333755;-58.7011825;525
8000;-38.3474118;-58.0077267;310
8000;-38.3452072;-58.003124;454
8000;-38.3376891;-58.0008648;600
8000;-38.3367886;-58.0015729;600
8000;-38.263375;-57.8612346;233
8000;-38.2538316;-57.8248029;487
8000;-38.2498933;-57.8664688;233
8000;-38.2493603;-57.8219233;300
8000;-38.2448057;-57.8087671;211
8000;-38.2416573;-57.8153763;210
8000;-38.2403903;-57.7977384;300
8000;-38.2369462;-57.7919957;363
8000;-38.2347762;-57.788206;400
8000;-38.2330462;-57.7824355;400
8000;-38.2286936;-57.7643144;450
8000;-38.2113549;-57.7564959;600
8000;-38.1909058;-57.6863618;458
8000;-38.1759934;-57.6467614;350
8000;-38.1623541;-57.633803;525
8000;-38.0928903;-57.5874674;473
8000;-38.0827149;-57.5976813;658
8000;-37.9238923;-57.5427289;475
8000;-37.4508331;-63.1181945;1175
8000;-37.4505265;-63.1177654;1175
8000;-37.034351;-64.2912626;517
8000;-36.7715647;-56.703322;500
8000;-36.7315876;-56.6952048;375
8000;-36.72819;-56.69122;233
8000;-36.707881;-56.7411164;316
8000;-36.5808497;-56.7099237;579
8000;-36.5756299;-60.1735078;500
8000;-36.5742568;-60.1731232;300
8000;-36.347226;-60.0217605;324
8000;-35.1679518;-58.2373784;300
8000;-35.0948551;-58.2774758;719
8000;-35.0681985;-58.2828201;380
8000;-35.0647789;-58.2703686;220
8000;-35.0066741;-58.0503112;304
8000;-35.0060027;-57.8537593;300
8000;-34.9961633;-67.5953836;2289
8000;-34.9763511;-58.0087122;500
8000;-34.9704732;-58.03766;435
8000;-34.9694741;-58.0412697;242
8000;-34.9640997;-58.1402414;340
8000;-34.9630618;-57.9198581;300
8000;-34.9613159;-57.9218419;300
8000;-34.9500968;-57.8956144;341
8000;-34.947031;-58.6117769;360
8000;-34.9282905;-58.6116453;220
8000;-34.9192015;-58.4090231;433
8000;-34.9064559;-58.0245631;300
8000;-34.8904752;-58.1311818;384
8000;-34.8797193;-58.2805383;300
8000;-34.8212726;-58.2614422;300.61
8000;-34.7286081;-59.0529047;300
8000;-34.728608;-59.052904;300
8000;-34.6907641;-59.0286833;1400
8000;-34.6750298;-59.0481071;1000
8000;-34.6558745;-59.0127611;300
8000;-34.6313033;-58.8545198;300
8000;-34.6078507;-59.0037489;320
8000;-34.6022327;-58.9490187;1000
8000;-34.5899413;-58.9910955;298.2
8000;-34.5244759;-58.7944889;200
8000;-34.4888655;-58.8594703;240
8000;-34.4491207;-58.7480898;11600
8000;-33.5020523;-58.7986908;250
8000;-32.9898036;-68.7537289;315
8000;-32.9878502;-68.941052;2000
8000;-32.9665475;-68.6172309;751
8000;-32.5582535;-65.0244634;1000
8000;-32.5558831;-65.0241611;1300
8000;-32.5435673;-66.0780338;6809.91
8000;-32.5224371;-65.0117819;1000
8000;-32.5066046;-64.9839084;1000
8000;-32.5031695;-64.99881;480
8000;-32.5028877;-64.9972593;550
8000;-32.3369945;-65.1991035;420
8000;-32.3367339;-65.1991289;420
8000;-31.1868303;-64.331367;590
8000;-31.1368964;-64.2964335;371
8000;-31.1214672;-64.2914772;300
8000;-31.071743;-64.3192291;435
8000;-30.8674121;-64.534396;704
8000;-30.8569837;-64.5262505;295
8000;-30.8260347;-64.4992664;392
8000;-27.426491;-55.9315537;390
8000;-26.621583;-54.1093111;430
8000;-24.9625771;-65.4204786;299
8000;-24.952879;-65.4209213;299
8000;-24.871177;-65.5099992;250
8000;-24.8088093;-65.448143;1000
8000;-24.2629748;-66.3924334;392
8100;-38.9376144;-68.029747;300
8100;-38.5334091;-58.7011825;525
8200;-38.8040238;-68.0773659;337
8200;-38.1939583;-57.6997946;450
8200;-38.193898;-57.699676;450
8200;-34.97058;-58.00404;314
8200;-34.5155353;-58.7619663;200
8200;-34.5134468;-58.7686119;300
8200;-34.5130095;-58.768498;228
8200;-33.0183243;-68.8374274;500
8200;-31.1874441;-64.3193962;446
8300;-38.8033084;-68.0777241;338
8300;-34.8474229;-58.6876568;10550
8316;-34.4228783;-58.7573357;471
8380;-35.0036762;-58.3635797;360
8400;-34.5432338;-59.0370529;300
8500;-40.569634;-62.2237995;1308
8500;-38.8048682;-68.0758381;359
8500;-38.8030005;-68.0763917;300
8500;-38.6688957;-59.0032654;440
8500;-38.6072306;-58.8175657;330
8500;-38.3468285;-58.0030954;310
8500;-38.2703168;-57.8394498;221
8500;-38.2487594;-57.8680484;221
8500;-38.2395;-57.80471;217
8500;-38.2238494;-57.7555742;375
8500;-38.199793;-57.7174504;1010
8500;-38.1992009;-57.7182926;505
8500;-38.1976112;-57.6996342;465
8500;-38.0901418;-57.5923276;405
8500;-37.9209561;-57.5397295;300
8500;-37.4335678;-57.7332401;234
8500;-37.3019822;-59.1734791;1200
8500;-36.743813;-56.6918519;500
8500;-36.5783925;-56.7077213;487
8500;-35.8482045;-62.2972655;325
8500;-35.1725096;-59.1000525;355
8500;-35.1721449;-59.1007463;208
8500;-34.9673682;-57.9075408;250
8500;-34.9667902;-57.9387891;318
8500;-34.9615579;-57.9078791;290
8500;-34.960781;-57.910947;290
8500;-34.94534;-58.03178;265
8500;-34.9063779;-58.2061248;538
8500;-34.8780472;-58.3185343;300
8500;-34.7266902;-59.0484403;300
8500;-34.6896281;-58.8185322;750
8500;-34.6564898;-59.0107061;300
8500;-34.6537;-58.986;991
8500;-34.652076;-59.0072547;300
8500;-34.6514822;-58.9170384;1100
8500;-34.6275979;-59.0357992;300
8500;-34.6213517;-59.0319255;300
8500;-33.0128058;-69.1950316;1234
8500;-33.0108185;-68.758604;740
8500;-32.9757137;-68.6926657;690
8500;-32.361659;-65.9371264;647
8500;-32.3615127;-65.9376317;647
8500;-32.3426969;-65.1590463;500
8500;-32.3383724;-65.1643528;500
8500;-32.3346557;-65.207826;588
8500;-31.880064;-60.5834873;450
8500;-31.236557;-64.0669785;350
8500;-31.0562133;-64.3052767;391
8500;-27.3323443;-58.9612601;700.92
8500;-24.8927123;-65.599155;600
8500;-24.8789997;-65.4452744;360
8500;-24.6876049;-65.3866119;665
8580;-34.3403359;-58.7850304;380
8600;-38.8034971;-68.0750656;333
8700;-31.173727;-64.3123322;332
8750;-34.2918736;-59.0930934;320
8800;-38.5993314;-58.7996221;400
8800;-38.5980222;-58.8021721;400
8800;-38.2212878;-57.764132;450
8800;-37.9427179;-58.3242803;500
8800;-34.8927601;-58.5465288;200
8800;-34.6182346;-58.8231407;17670
8800;-32.3369301;-65.1990996;480
8897;-35.0150883;-58.0939092;328
8900;-38.6008814;-58.7991526;400
8900;-38.2435136;-57.7966946;400
8900;-35.0658332;-58.2772255;225
8900;-34.9774679;-57.9150576;340
8900;-34.9721283;-58.4351595;400
8900;-34.970544;-58.437347;400
8900;-32.9889037;-68.9410543;1900
8900;-32.9584934;-68.7895478;705
8900;-31.1860015;-64.3018238;420
8900;-24.675215;-65.3843808;1013
8990;-31.6954965;-64.4150794;420
8999;-31.1563121;-64.328009;909
9000;-38.6111565;-58.8228061;480
9000;-38.6106148;-58.8195419;310
9000;-38.6063328;-58.811104;260
